2023-08-24_19:56:07.60, 34.88538306833333, -120.48319372333333, 184.47, 57.0, 58.0, 65.0, 65.0, 63.0, 65.0, 69.0
2023-08-24_19:56:08.60, 34.88538095333333, -120.48319377333334, 184.47, 57.0, 58.0, 65.0, 65.0, 63.0, 65.0, 69.0
2023-08-24_19:56:09.60, 34.88537875666667, -120.48319379833333, 184.47, 58.0, 59.0, 68.0, 61.0, 64.0, 72.0, 70.0
2023-08-24_19:56:10.60, 34.885376621666666, -120.4831937, 184.47, 64.0, 63.0, 64.0, 60.0, 62.0, 70.0, 72.0
2023-08-24_19:56:11.60, 34.885374553333335, -120.48319384666667, 184.47, 60.0, 57.0, 64.0, 63.0, 58.0, 69.0, 73.0
2023-08-24_19:56:12.60, 34.88537253333333, -120.483193615, 184.47, 60.0, 60.0, 59.0, 70.0, 62.0, 69.0, 72.0
2023-08-24_19:56:13.60, 34.88537036333334, -120.48319364333334, 184.47, 61.0, 62.0, 59.0, 68.0, 65.0, 67.0, 69.0
2023-08-24_19:56:14.60, 34.88536827666667, -120.48319339333334, 184.47, 57.0, 67.0, 62.0, 62.0, 67.0, 66.0, 70.0
2023-08-24_19:56:15.60, 34.885366223333335, -120.48319352166666, 184.47, 58.0, 70.0, 58.0, 68.0, 64.0, 71.0, 70.0
2023-08-24_19:56:16.60, 34.88536416, -120.48319343333333, 184.47, 57.0, 63.0, 62.0, 61.0, 62.0, 69.0, 71.0
2023-08-24_19:56:17.60, 34.88536207666667, -120.48319340666667, 184.47, 58.0, 61.0, 64.0, 63.0, 70.0, 69.0, 72.0
2023-08-24_19:56:18.60, 34.88535999166667, -120.48319350333334, 184.47, 58.0, 61.0, 64.0, 63.0, 70.0, 69.0, 72.0
2023-08-24_19:56:19.60, 34.88535780666667, -120.48319343166666, 184.47, 64.0, 63.0, 61.0, 61.0, 64.0, 66.0, 73.0
2023-08-24_19:56:20.60, 34.88535577, -120.48319354333333, 184.47, 62.0, 65.0, 63.0, 67.0, 63.0, 69.0, 66.0
2023-08-24_19:56:21.60, 34.88535367666667, -120.48319335, 184.47, 65.0, 63.0, 60.0, 65.0, 64.0, 63.0, 65.0
2023-08-24_19:56:22.60, 34.88535161, -120.48319331333333, 184.47, 60.0, 71.0, 64.0, 60.0, 59.0, 64.0, 72.0
2023-08-24_19:56:23.60, 34.885349426666664, -120.48319332666667, 184.47, 60.0, 63.0, 66.0, 69.0, 58.0, 59.0, 70.0
2023-08-24_19:56:24.60, 34.88534728333333, -120.48319326, 184.47, 60.0, 70.0, 66.0, 64.0, 59.0, 62.0, 65.0
2023-08-24_19:56:25.60, 34.8853451, -120.48319326833334, 184.47, 67.0, 73.0, 63.0, 66.0, 55.0, 74.0, 65.0
2023-08-24_19:56:26.60, 34.88534300333333, -120.48319319333334, 184.47, 64.0, 70.0, 59.0, 65.0, 60.0, 72.0, 69.0
2023-08-24_19:56:27.60, 34.88534092, -120.48319321333334, 184.47, 63.0, 68.0, 64.0, 64.0, 63.0, 67.0, 74.0
2023-08-24_19:56:28.60, 34.885338778333335, -120.48319309333333, 184.47, 62.0, 68.0, 61.0, 60.0, 64.0, 71.0, 66.0
2023-08-24_19:56:29.60, 34.885336726666665, -120.483193075, 184.47, 62.0, 68.0, 61.0, 60.0, 64.0, 71.0, 66.0
2023-08-24_19:56:30.60, 34.88533463833333, -120.48319311166667, 184.47, 66.0, 65.0, 63.0, 61.0, 64.0, 65.0, 67.0
2023-08-24_19:56:31.60, 34.885332571666666, -120.48319295666667, 184.47, 60.0, 63.0, 61.0, 65.0, 61.0, 72.0, 70.0
2023-08-24_19:56:32.60, 34.885330358333334, -120.48319300666667, 184.47, 58.0, 65.0, 61.0, 63.0, 64.0, 76.0, 68.0
2023-08-24_19:56:33.60, 34.885328316666666, -120.48319275333333, 184.47, 59.0, 63.0, 66.0, 62.0, 61.0, 64.0, 65.0
2023-08-24_19:56:34.60, 34.885326111666664, -120.48319255666667, 184.47, 61.0, 65.0, 63.0, 67.0, 59.0, 66.0, 66.0
2023-08-24_19:56:35.60, 34.88532403833333, -120.48319272333333, 184.47, 66.0, 71.0, 64.0, 62.0, 62.0, 76.0, 76.0
2023-08-24_19:56:36.60, 34.88532187, -120.48319252166667, 184.47, 59.0, 64.0, 58.0, 63.0, 61.0, 67.0, 68.0
2023-08-24_19:56:37.60, 34.88531976833333, -120.48319267833334, 184.47, 61.0, 60.0, 59.0, 65.0, 58.0, 71.0, 75.0
2023-08-24_19:56:38.60, 34.88531770833333, -120.48319244333334, 184.47, 60.0, 68.0, 60.0, 67.0, 62.0, 65.0, 64.0
2023-08-24_19:56:39.60, 34.88531568166667, -120.48319260166667, 184.47, 60.0, 68.0, 60.0, 67.0, 62.0, 65.0, 64.0
2023-08-24_19:56:40.60, 34.88531356666667, -120.48319246, 184.47, 57.0, 65.0, 59.0, 64.0, 56.0, 65.0, 66.0
2023-08-24_19:56:41.60, 34.88531150833333, -120.48319248, 184.47, 56.0, 65.0, 61.0, 62.0, 58.0, 61.0, 62.0
2023-08-24_19:56:42.60, 34.88530940166667, -120.48319245333333, 184.47, 70.0, 63.0, 58.0, 66.0, 58.0, 64.0, 64.0
2023-08-24_19:56:43.60, 34.885307391666665, -120.48319227833333, 184.47, 58.0, 67.0, 62.0, 69.0, 62.0, 64.0, 65.0
2023-08-24_19:56:44.60, 34.88530526666667, -120.48319229333333, 184.47, 59.0, 66.0, 61.0, 66.0, 60.0, 68.0, 70.0
2023-08-24_19:56:45.60, 34.88530311666667, -120.48319221333334, 184.47, 66.0, 70.0, 66.0, 64.0, 63.0, 68.0, 73.0
2023-08-24_19:56:46.60, 34.88530093833333, -120.48319215833334, 184.47, 63.0, 65.0, 67.0, 60.0, 59.0, 63.0, 63.0
2023-08-24_19:56:47.60, 34.88529887166667, -120.48319205166666, 184.47, 57.0, 63.0, 64.0, 64.0, 59.0, 63.0, 60.0
2023-08-24_19:56:48.60, 34.885296795, -120.48319197666666, 184.47, 64.0, 63.0, 61.0, 63.0, 58.0, 58.0, 63.0
2023-08-24_19:56:49.60, 34.885294681666664, -120.48319190833334, 184.47, 64.0, 65.0, 62.0, 62.0, 57.0, 59.0, 60.0
2023-08-24_19:56:50.60, 34.88529262666667, -120.48319176833333, 184.47, 64.0, 65.0, 62.0, 62.0, 57.0, 59.0, 60.0
2023-08-24_19:56:51.60, 34.885290446666666, -120.48319169666667, 184.47, 64.0, 66.0, 65.0, 65.0, 61.0, 66.0, 63.0
2023-08-24_19:56:52.60, 34.88528840833333, -120.48319163666666, 184.47, 60.0, 65.0, 55.0, 64.0, 62.0, 66.0, 64.0
2023-08-24_19:56:53.60, 34.88528629666666, -120.48319180333333, 184.47, 62.0, 68.0, 65.0, 63.0, 57.0, 60.0, 67.0
2023-08-24_19:56:54.60, 34.88528423333333, -120.48319179833334, 184.47, 62.0, 63.0, 67.0, 61.0, 62.0, 60.0, 63.0
2023-08-24_19:56:55.60, 34.885282206666666, -120.48319172166667, 184.47, 60.0, 64.0, 56.0, 66.0, 62.0, 67.0, 64.0
2023-08-24_19:56:56.60, 34.88528016, -120.48319176, 184.47, 61.0, 67.0, 62.0, 60.0, 61.0, 66.0, 61.0
2023-08-24_19:56:57.60, 34.8852781, -120.48319168, 184.47, 63.0, 70.0, 61.0, 63.0, 57.0, 71.0, 65.0
2023-08-24_19:56:58.60, 34.885275996666664, -120.483191625, 184.47, 64.0, 67.0, 62.0, 65.0, 56.0, 67.0, 71.0
2023-08-24_19:56:59.60, 34.885273856666664, -120.483191525, 184.47, 56.0, 64.0, 66.0, 62.0, 60.0, 65.0, 64.0
2023-08-24_19:57:00.60, 34.885271725, -120.483191425, 184.47, 56.0, 64.0, 66.0, 62.0, 60.0, 65.0, 64.0
2023-08-24_19:57:01.60, 34.885269648333335, -120.48319144, 184.47, 61.0, 60.0, 71.0, 65.0, 60.0, 69.0, 61.0
2023-08-24_19:57:02.60, 34.88526757166667, -120.48319127, 184.47, 60.0, 64.0, 61.0, 65.0, 61.0, 65.0, 65.0
2023-08-24_19:57:03.60, 34.88526547833333, -120.48319123833333, 184.47, 58.0, 61.0, 61.0, 58.0, 61.0, 69.0, 69.0
2023-08-24_19:57:04.60, 34.88526339, -120.48319111833334, 184.47, 62.0, 60.0, 63.0, 63.0, 58.0, 66.0, 60.0
2023-08-24_19:57:05.60, 34.88526126166666, -120.48319114833333, 184.47, 65.0, 61.0, 63.0, 69.0, 57.0, 72.0, 69.0
2023-08-24_19:57:06.60, 34.885259158333334, -120.483191005, 184.47, 63.0, 64.0, 65.0, 68.0, 56.0, 67.0, 71.0
2023-08-24_19:57:07.60, 34.885257016666664, -120.48319084833334, 184.47, 53.0, 65.0, 61.0, 65.0, 62.0, 69.0, 75.0
2023-08-24_19:57:08.60, 34.88525494666667, -120.48319071333333, 184.47, 57.0, 62.0, 59.0, 60.0, 62.0, 67.0, 71.0
2023-08-24_19:57:09.60, 34.885252795, -120.48319054166667, 184.47, 56.0, 63.0, 59.0, 61.0, 61.0, 64.0, 68.0
2023-08-24_19:57:10.60, 34.885250658333334, -120.48319052166667, 184.47, 56.0, 63.0, 59.0, 61.0, 61.0, 64.0, 68.0
2023-08-24_19:57:11.60, 34.885248563333334, -120.48319050666667, 184.47, 54.0, 62.0, 59.0, 61.0, 61.0, 70.0, 68.0
2023-08-24_19:57:12.60, 34.88524634666667, -120.48319041833334, 184.47, 55.0, 67.0, 63.0, 63.0, 60.0, 70.0, 74.0
2023-08-24_19:57:13.60, 34.88524437666667, -120.48319039166667, 184.47, 58.0, 62.0, 61.0, 63.0, 64.0, 68.0, 73.0
2023-08-24_19:57:14.60, 34.88524225166667, -120.48319022833333, 184.47, 60.0, 62.0, 63.0, 64.0, 61.0, 72.0, 71.0
2023-08-24_19:57:15.60, 34.885240163333336, -120.48319014, 184.47, 58.0, 64.0, 64.0, 65.0, 64.0, 63.0, 68.0
2023-08-24_19:57:16.60, 34.88523794333334, -120.48319011333334, 184.47, 61.0, 66.0, 66.0, 61.0, 65.0, 63.0, 71.0
2023-08-24_19:57:17.60, 34.88523591166667, -120.48318988333334, 184.47, 59.0, 61.0, 65.0, 62.0, 66.0, 65.0, 68.0
2023-08-24_19:57:18.60, 34.885233791666664, -120.48318987333333, 184.47, 60.0, 64.0, 62.0, 68.0, 58.0, 67.0, 72.0
2023-08-24_19:57:19.60, 34.885231678333334, -120.48318988833333, 184.47, 55.0, 65.0, 65.0, 62.0, 63.0, 70.0, 71.0
2023-08-24_19:57:20.60, 34.88522961, -120.48318983166666, 184.47, 55.0, 62.0, 64.0, 64.0, 68.0, 66.0, 72.0
2023-08-24_19:57:21.60, 34.885227541666666, -120.48318977666666, 184.47, 55.0, 62.0, 64.0, 64.0, 68.0, 66.0, 72.0
2023-08-24_19:57:22.60, 34.88522538833333, -120.48318964833334, 184.47, 54.0, 65.0, 63.0, 70.0, 66.0, 63.0, 76.0
2023-08-24_19:57:23.60, 34.88522324, -120.48318950333334, 184.47, 58.0, 63.0, 61.0, 63.0, 59.0, 69.0, 71.0
2023-08-24_19:57:24.60, 34.88522112, -120.48318949166666, 184.47, 56.0, 59.0, 57.0, 61.0, 59.0, 66.0, 70.0
2023-08-24_19:57:25.60, 34.885218986666665, -120.48318934666666, 184.47, 54.0, 59.0, 59.0, 65.0, 56.0, 69.0, 68.0
2023-08-24_19:57:26.60, 34.885216998333334, -120.48318932333333, 184.47, 53.0, 57.0, 61.0, 62.0, 64.0, 65.0, 68.0
2023-08-24_19:57:27.60, 34.885214813333334, -120.483189325, 184.47, 59.0, 64.0, 61.0, 66.0, 63.0, 63.0, 76.0
2023-08-24_19:57:28.60, 34.88521276666667, -120.48318932, 184.47, 51.0, 62.0, 59.0, 65.0, 70.0, 67.0, 77.0
2023-08-24_19:57:29.60, 34.885210691666664, -120.48318927333334, 184.47, 56.0, 61.0, 60.0, 67.0, 60.0, 70.0, 74.0
2023-08-24_19:57:30.60, 34.88520862666667, -120.48318923, 184.47, 60.0, 60.0, 57.0, 64.0, 67.0, 72.0, 71.0
2023-08-24_19:57:31.60, 34.88520648666667, -120.48318930166667, 184.47, 60.0, 60.0, 57.0, 64.0, 67.0, 72.0, 71.0
2023-08-24_19:57:32.60, 34.885204531666666, -120.483189315, 184.47, 53.0, 61.0, 55.0, 67.0, 60.0, 68.0, 76.0
2023-08-24_19:57:33.60, 34.88520234166667, -120.48318928166667, 184.47, 57.0, 56.0, 59.0, 75.0, 67.0, 68.0, 76.0
2023-08-24_19:57:34.60, 34.885200266666665, -120.48318918333334, 184.47, 53.0, 59.0, 59.0, 71.0, 63.0, 63.0, 71.0
2023-08-24_19:57:35.60, 34.885198145, -120.483189125, 184.47, 65.0, 61.0, 58.0, 65.0, 64.0, 66.0, 71.0
2023-08-24_19:57:36.60, 34.88519607, -120.48318900333334, 184.47, 60.0, 60.0, 70.0, 62.0, 64.0, 67.0, 68.0
2023-08-24_19:57:37.60, 34.88519393333333, -120.48318906333333, 184.47, 55.0, 61.0, 63.0, 66.0, 62.0, 65.0, 70.0
2023-08-24_19:57:38.60, 34.88519188833333, -120.483188905, 184.47, 61.0, 63.0, 61.0, 63.0, 62.0, 61.0, 70.0
2023-08-24_19:57:39.60, 34.885189696666664, -120.48318899333333, 184.47, 59.0, 59.0, 64.0, 62.0, 63.0, 68.0, 74.0
2023-08-24_19:57:40.60, 34.885187673333334, -120.48318887666667, 184.47, 58.0, 60.0, 60.0, 68.0, 63.0, 65.0, 69.0
2023-08-24_19:57:41.60, 34.88518554, -120.48318869, 184.47, 58.0, 60.0, 60.0, 68.0, 63.0, 65.0, 69.0
2023-08-24_19:57:42.60, 34.88518346666667, -120.48318866333334, 184.47, 53.0, 60.0, 63.0, 67.0, 63.0, 64.0, 66.0
2023-08-24_19:57:43.60, 34.88518135333333, -120.48318855, 184.47, 53.0, 56.0, 64.0, 64.0, 63.0, 69.0, 72.0
2023-08-24_19:57:44.60, 34.885179193333336, -120.48318834, 184.47, 61.0, 60.0, 59.0, 63.0, 61.0, 68.0, 68.0
2023-08-24_19:57:45.60, 34.885177095, -120.48318840333333, 184.47, 48.0, 56.0, 56.0, 61.0, 62.0, 68.0, 73.0
2023-08-24_19:57:46.60, 34.88517505833333, -120.48318825333334, 184.47, 50.0, 60.0, 61.0, 62.0, 70.0, 73.0, 72.0
2023-08-24_19:57:47.60, 34.88517293, -120.48318833166667, 184.47, 54.0, 54.0, 58.0, 59.0, 63.0, 67.0, 67.0
2023-08-24_19:57:48.60, 34.885170861666666, -120.48318829666667, 184.47, 58.0, 57.0, 58.0, 61.0, 63.0, 70.0, 71.0
2023-08-24_19:57:49.60, 34.88516881333334, -120.48318828666666, 184.47, 49.0, 50.0, 57.0, 67.0, 66.0, 69.0, 75.0
2023-08-24_19:57:50.60, 34.885166713333334, -120.48318816333334, 184.47, 53.0, 62.0, 55.0, 63.0, 64.0, 72.0, 73.0
2023-08-24_19:57:51.60, 34.885164663333335, -120.48318814166667, 184.47, 50.0, 62.0, 62.0, 65.0, 61.0, 71.0, 76.0
2023-08-24_19:57:52.60, 34.885162513333334, -120.48318805166667, 184.47, 50.0, 62.0, 62.0, 65.0, 61.0, 71.0, 76.0
2023-08-24_19:57:53.60, 34.885160453333334, -120.48318803833334, 184.47, 56.0, 64.0, 63.0, 58.0, 61.0, 74.0, 73.0
2023-08-24_19:57:54.60, 34.885158241666666, -120.48318783666667, 184.47, 54.0, 62.0, 59.0, 63.0, 62.0, 72.0, 73.0
2023-08-24_19:57:55.60, 34.88515618833333, -120.48318774666667, 184.47, 51.0, 62.0, 60.0, 65.0, 66.0, 71.0, 76.0
2023-08-24_19:57:56.60, 34.88515402833333, -120.48318768333333, 184.47, 48.0, 54.0, 58.0, 68.0, 60.0, 71.0, 75.0
2023-08-24_19:57:57.60, 34.885151951666664, -120.48318752333333, 184.47, 51.0, 59.0, 58.0, 63.0, 63.0, 73.0, 78.0
2023-08-24_19:57:58.60, 34.88514984, -120.48318754833333, 184.47, 54.0, 56.0, 62.0, 70.0, 59.0, 71.0, 72.0
2023-08-24_19:57:59.60, 34.885147725, -120.48318744333334, 184.47, 51.0, 62.0, 57.0, 65.0, 59.0, 72.0, 74.0
2023-08-24_19:58:00.60, 34.885145535, -120.48318740333333, 184.47, 53.0, 58.0, 56.0, 62.0, 63.0, 71.0, 79.0
2023-08-24_19:58:01.60, 34.885143525, -120.48318722, 184.47, 56.0, 57.0, 63.0, 64.0, 62.0, 71.0, 73.0
2023-08-24_19:58:02.60, 34.885141355, -120.48318725666667, 184.47, 56.0, 57.0, 63.0, 64.0, 62.0, 71.0, 73.0
2023-08-24_19:58:03.60, 34.885139233333334, -120.48318700333333, 184.47, 48.0, 60.0, 61.0, 58.0, 62.0, 67.0, 77.0
