2023-05-18_18:38:24.60, 3.5700145749142393, 9.7198995645158, 82.0
2023-05-18_18:38:25.60, 2.7915909502189606, 9.365904048085213, 85.0
2023-05-18_18:38:26.60, 2.228393748868257, 8.706032963935286, 84.0
2023-05-18_18:38:27.60, 1.8492248067632318, 7.893787085544318, 83.0
2023-05-18_18:38:28.60, 1.7747016889043152, 6.992188025731593, 83.0
2023-05-18_18:38:29.60, 1.7416930401232094, 6.279247372876853, 83.0
2023-05-18_18:38:30.60, 1.8738619814394042, 5.441942028701305, 117.0
2023-05-18_18:38:31.60, 2.3200306920334697, 4.698125744238496, 113.0
2023-05-18_18:38:32.60, 3.1154499665135518, 4.278849063441157, 112.0
2023-05-18_18:38:33.60, 3.9827279158635065, 4.149095077998936, 114.0
2023-05-18_18:38:34.60, 4.7717619597679, 4.26655049668625, 111.0
2023-05-18_18:38:35.60, 5.4531268493738025, 4.554055639542639, 109.0
2023-05-18_18:38:36.60, 6.234887407510541, 4.843013506382704, 109.0
2023-05-18_18:38:37.60, 7.033450362505391, 5.249880810733885, 107.0
2023-05-18_18:38:38.60, 7.740520404768176, 5.778183461166918, 106.0
2023-05-18_18:38:39.60, 8.436970887705684, 6.256817795801908, 110.0
2023-05-18_18:38:40.60, 9.172058444470167, 6.780100491363555, 111.0
2023-05-18_18:38:41.60, 9.821543735335581, 7.307488407474011, 111.0
2023-05-18_18:38:42.60, 10.475366260041483, 7.885864459443837, 111.0
2023-05-18_18:38:43.60, 11.089839804917574, 8.429564544931054, 108.0
2023-05-18_18:38:44.60, 11.719446694012731, 9.120732830371708, 110.0
2023-05-18_18:38:45.60, 12.341426894068718, 9.758424000814557, 108.0
2023-05-18_18:38:46.60, 12.926646745530888, 10.403317217249423, 112.0
2023-05-18_18:38:47.60, 13.517425665864721, 11.093124470673501, 112.0
2023-05-18_18:38:48.60, 14.140385336359031, 11.79392872704193, 108.0
2023-05-18_18:38:49.60, 14.81250551098492, 12.342060793656856, 109.0
2023-05-18_18:38:50.60, 15.577901066862978, 12.603405516594648, 108.0
2023-05-18_18:38:51.60, 16.39804011816159, 12.690389576368034, 113.0
2023-05-18_18:38:52.60, 17.10306264134124, 12.57647584984079, 109.0
2023-05-18_18:38:53.60, 17.623108134721406, 12.120754460338503, 108.0
2023-05-18_18:38:54.60, 18.09525719739031, 11.409978584386408, 106.0
2023-05-18_18:38:55.60, 18.827317490475252, 10.738399165682495, 106.0
2023-05-18_18:38:56.60, 19.73114600800909, 10.335026950575411, 110.0
2023-05-18_18:38:57.60, 20.540599893545732, 9.90926470560953, 106.0
2023-05-18_18:38:58.60, 21.2895939812297, 9.368363818153739, 107.0
2023-05-18_18:38:59.60, 22.010957653750665, 8.906866372097284, 102.0
2023-05-18_18:39:00.60, 22.72432558517903, 8.489936950616539, 102.0
2023-05-18_18:39:01.60, 23.332301942515187, 7.944881279952824, 108.0
2023-05-18_18:39:02.60, 23.76903022627812, 7.403779380954802, 108.0
2023-05-18_18:39:03.60, 23.89820063614752, 6.689983414951712, 108.0
2023-05-18_18:39:04.60, 23.567338838474825, 6.0869193891994655, 108.0
2023-05-18_18:39:05.60, 22.870344919501804, 5.778847927693278, 111.0
2023-05-18_18:39:06.60, 22.01135394605808, 5.691426548641175, 114.0
2023-05-18_18:39:07.60, 21.144790423102677, 5.846913273911923, 109.0
2023-05-18_18:39:08.60, 20.235070466645993, 6.122849057428539, 116.0
2023-05-18_18:39:09.60, 19.31095027225092, 6.318123581353575, 112.0
2023-05-18_18:39:10.60, 18.28385363786947, 6.595133387017995, 112.0
2023-05-18_18:39:11.60, 17.415397679782473, 6.824760602787137, 108.0
2023-05-18_18:39:12.60, 16.431759679457173, 7.124711014796048, 111.0
2023-05-18_18:39:13.60, 15.46718115103431, 7.370570521336049, 112.0
2023-05-18_18:39:14.60, 14.494096813490614, 7.657099900301546, 107.0
2023-05-18_18:39:15.60, 13.476013403967954, 7.9273099773563445, 104.0
2023-05-18_18:39:16.60, 12.56229225511197, 8.097319425083697, 81.0
2023-05-18_18:39:17.60, 11.602845701389015, 8.237670409027487, 85.0
2023-05-18_18:39:18.60, 10.631091764080338, 8.424329495988786, 82.0
2023-05-18_18:39:19.60, 9.748590464470908, 8.672839771024883, 85.0
2023-05-18_18:39:20.60, 8.836721446248703, 8.668803757987916, 80.0
2023-05-18_18:39:21.60, 8.222288604127243, 8.093653407879174, 85.0
2023-05-18_18:39:22.60, 8.212859305203892, 6.964490201789886, 85.0
2023-05-18_18:39:23.60, 8.853054112405516, 6.034883126150817, 87.0
2023-05-18_18:39:24.60, 9.587754347361624, 5.313603068701923, 88.0
2023-05-18_18:39:25.60, 9.980634146137163, 4.555846239440143, 79.0
2023-05-18_18:39:26.60, 10.000532985432073, 3.6270559555850923, 82.0
2023-05-18_18:39:27.60, 9.688729279208928, 2.880357297603041, 78.0
2023-05-18_18:39:28.60, 8.932892666431144, 2.3459994453005493, 82.0
2023-05-18_18:39:29.60, 7.964947079773992, 1.9655196904204786, 83.0
2023-05-18_18:39:30.60, 6.956134181120433, 1.8367186039686203, 81.0
2023-05-18_18:39:31.60, 6.112796050962061, 1.7689392087049782, 82.0
2023-05-18_18:39:32.60, 5.238504969980568, 1.6241462426260114, 81.0
2023-05-18_18:39:33.60, 4.40726879122667, 1.440490523353219, 87.0
2023-05-18_18:39:34.60, 3.542079749633558, 1.3271965156309307, 85.0
2023-05-18_18:39:35.60, 2.582978699472733, 1.2629377995617688, 83.0
2023-05-18_18:39:36.60, 1.886619299533777, 1.3180560846813023, 83.0
